"","VT02","VT03","VT04","VT05","VT06","VT07","VT08","VT09","VT10","VT11","VT12"
"table",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","PC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VT07",NA,NA,NA,NA,NA,NA,"-0.774438890984649","0.862297253848219","0.552977447024181","0.750847568275231","0.912565801768026"
"VT08",NA,NA,NA,NA,NA,NA,NA,"-0.887085277993241","-0.540590832723184","-0.949544463250572","-0.751700749125933"
"VT09",NA,NA,NA,NA,NA,NA,NA,NA,"0.592082053427473","0.890512440476427","0.863048995440952"
"VT10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.44195689849525","0.413339611393571"
"VT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.843986866987531"
"","PC2 absolute values",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VT01","0.672685686212003","0.750598333395546","0.656992536446856","0.768058707306237","0.434453077747982","0.676205794463281","0.622020681342044","0.800332207438045","0.685987623889391","0.621788520342379","0.605927381847636"
"VT02",NA,"0.634282167709159","0.488511298353251","0.709245665952137","0.47806670419051","0.677638601495851","0.648485325385248","0.594457253798707","0.799491003092748","0.561068619292776","0.513181384769386"
"VT03",NA,NA,"0.856290723727329","0.84233224498609","0.28970608155593","0.766580765716352","0.903731000433048","0.900554651298841","0.503407745407137","0.949540278550838","0.831382348224316"
"VT04",NA,NA,NA,"0.827174487747984","0.432146009381833","0.674479819300146","0.793930615337862","0.867719845023751","0.458775593132223","0.898655898641772","0.806530241941747"
"VT05",NA,NA,NA,NA,"0.556350907886906","0.88691257983804","0.793415549504507","0.924517729463606","0.633217778158033","0.841554732240777","0.914281156935133"
"VT06",NA,NA,NA,NA,NA,"0.722737822581912","0.360785915092697","0.539679808864891","0.464633287188128","0.301102029720511","0.526802264383055"
"VT07",NA,NA,NA,NA,NA,NA,"0.774438890984649","0.862297253848219","0.552977447024181","0.750847568275231","0.912565801768026"
"VT08",NA,NA,NA,NA,NA,NA,NA,"0.887085277993241","0.540590832723184","0.949544463250572","0.751700749125933"
"VT09",NA,NA,NA,NA,NA,NA,NA,NA,"0.592082053427473","0.890512440476427","0.863048995440952"
"VT10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.44195689849525","0.413339611393571"
"VT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.843986866987531"
"","PC2 p-values",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VT01","0.023324794886244","0.00777551552443909","0.0280681676950696","0.00576500913603027","0.181796287649027","0.0223445878509006","0.0410107639001185","0.00308883258564361","0.0197747940604985","0.041108376253159","0.0481651023777801"
"VT02",NA,"0.0360807356257707","0.127342613392118","0.014520851203325","0.136927351453911","0.0219541234732646","0.030905196933398","0.0537590603831773","0.00314373371619738","0.0725320275230761","0.106437198432554"
"VT03",NA,NA,"0.000766044064543806","0.00113820621306892","0.387515052720643","0.00591845133830971","0.00013556248286832","0.000156145961282958","0.114431114292901","7.92482118547911e-06","0.00151423750915037"
"VT04",NA,NA,NA,"0.00168101755696774","0.184390463901133","0.022821468068835","0.00352504811100102","0.000536771300063422","0.155801523541119","0.000169538063911364","0.0027059755106527"
"VT05",NA,NA,NA,NA,"0.0754966686644851","0.000272855426867295","0.00356202519035301","4.67849127100105e-05","0.0364914071800098","0.00116230764980216","8.1674098840403e-05"
"VT06",NA,NA,NA,NA,NA,"0.0119812445997263","0.275694117896616","0.0866188568428617","0.149908584275345","0.368241047323857","0.0959159015049655"
"VT07",NA,NA,NA,NA,NA,NA,"0.00513595758308954","0.000637903331799359","0.0776655462837524","0.0077436530142338","8.90645304820951e-05"
"VT08",NA,NA,NA,NA,NA,NA,NA,"0.000271055313721435","0.085984675840024","7.92191251404696e-06","0.00763530349839408"
"VT09",NA,NA,NA,NA,NA,NA,NA,NA,"0.0549705221318024","0.000237161909738583","0.000623087805852305"
"VT10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.173513023620383","0.206372483755109"
"VT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00108816729882018"
"","PC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VT01","-0.0639228849103853","-0.143456368838779","0.323841397925404","0.0955466820891481","0.581893486539505","-0.02576092000207","0.139644173154107","0.509819778283392","-0.130089561562612","0.113014695333306","0.49550119707263"
"VT02",NA,"0.393976976449972","-0.275010841001442","0.515122427135272","0.232385558400776","-0.257208994134717","0.0659557978148075","0.0657173094787073","-0.568965810406871","0.0495325745084941","0.0752850441432981"
"VT03",NA,NA,"0.0712389756900176","-0.091457440288002","0.333085033551787","0.598730428546293","0.834962300021674","-0.1286557859374","-0.269171951712298","-0.0447077736182962","-0.330313566929632"
"VT04",NA,NA,NA,"-0.58749387649742","0.209451977125987","0.206932297617184","0.063648636061366","0.00888695994011926","0.296366936691172","0.493082054994011","-0.0908062269689649"
"VT05",NA,NA,NA,NA,"0.200380407588233","-0.198502833052669","-0.167640843951971","0.35995739088641","-0.646706497141699","-0.39028412373792","0.632104965438992"
"VT06",NA,NA,NA,NA,NA,"0.136078875582388","0.606933323562364","0.707449458423531","-0.562301124358989","0.335325153219941","0.514123511022251"
"VT07",NA,NA,NA,NA,NA,NA,"0.631485149047262","-0.0666678640241163","0.167977645490555","-0.301236514393717","-0.0183744117468485"
"VT08",NA,NA,NA,NA,NA,NA,NA,"0.184052280372489","-0.302417447577137","-0.00478647533644332","-0.110740957890964"
"VT09",NA,NA,NA,NA,NA,NA,NA,NA,"-0.564735980418252","0.300656175614063","0.842953111721652"
"VT10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.059817178466956","-0.441964021278684"
"VT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.00896131218179582"
"","PC3 absolute values",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VT01","0.0639228849103853","0.143456368838779","0.323841397925404","0.0955466820891481","0.581893486539505","0.02576092000207","0.139644173154107","0.509819778283392","0.130089561562612","0.113014695333306","0.49550119707263"
"VT02",NA,"0.393976976449972","0.275010841001442","0.515122427135272","0.232385558400776","0.257208994134717","0.0659557978148075","0.0657173094787073","0.568965810406871","0.0495325745084941","0.0752850441432981"
"VT03",NA,NA,"0.0712389756900176","0.091457440288002","0.333085033551787","0.598730428546293","0.834962300021674","0.1286557859374","0.269171951712298","0.0447077736182962","0.330313566929632"
"VT04",NA,NA,NA,"0.58749387649742","0.209451977125987","0.206932297617184","0.063648636061366","0.00888695994011926","0.296366936691172","0.493082054994011","0.0908062269689649"
"VT05",NA,NA,NA,NA,"0.200380407588233","0.198502833052669","0.167640843951971","0.35995739088641","0.646706497141699","0.39028412373792","0.632104965438992"
"VT06",NA,NA,NA,NA,NA,"0.136078875582388","0.606933323562364","0.707449458423531","0.562301124358989","0.335325153219941","0.514123511022251"
"VT07",NA,NA,NA,NA,NA,NA,"0.631485149047262","0.0666678640241163","0.167977645490555","0.301236514393717","0.0183744117468485"
"VT08",NA,NA,NA,NA,NA,NA,NA,"0.184052280372489","0.302417447577137","0.00478647533644332","0.110740957890964"
"VT09",NA,NA,NA,NA,NA,NA,NA,NA,"0.564735980418252","0.300656175614063","0.842953111721652"
"VT10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.059817178466956","0.441964021278684"
"VT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00896131218179582"
"","PC3 p-values",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VT01","0.851881440358872","0.673899809931166","0.331292364701347","0.779900418317068","0.0603786323839424","0.940069595222153","0.68216837655229","0.109144419438096","0.703028742096694","0.740761520994892","0.121173832427952"
"VT02",NA,"0.230562325010778","0.413094516501581","0.104894068811158","0.491691194194722","0.445143840514215","0.84721789072593","0.847764763578325","0.067745952942163","0.885007281878271","0.82587476237825"
"VT03",NA,NA,"0.835119035712131","0.789132832755935","0.316860323472476","0.0516257284126281","0.00138238025401812","0.706175377989686","0.423480140072921","0.896153302151977","0.321151284689653"
"VT04",NA,NA,NA,"0.0573632077030413","0.53650224728374","0.541525812619265","0.852510902775867","0.97931120220756","0.376189067643243","0.123286632028652","0.790605378132024"
"VT05",NA,NA,NA,NA,"0.554677903916029","0.558470366411525","0.62222697759791","0.276879547288196","0.0315228983850249","0.235355241178097","0.036924234087194"
"VT06",NA,NA,NA,NA,NA,"0.689929934215241","0.0476944638256512","0.0148859650651009","0.0717705788211631","0.313414732497762","0.105686377396946"
"VT07",NA,NA,NA,NA,NA,NA,"0.0371668551997234","0.845585426567273","0.62151743595701","0.368016573807843","0.957237366966685"
"VT08",NA,NA,NA,NA,NA,NA,NA,"0.58799794664885","0.366048440861709","0.988856380731754","0.745826947045513"
"VT09",NA,NA,NA,NA,NA,NA,NA,NA,"0.0702821170060481","0.368985739993378","0.00111923170101067"
"VT10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.86131288345182","0.173505273009716"
"VT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.97913814286323"
